ID	Staat	Bundesland	Regierungsbezirk	Landkreis	Verwaltungszusammenschluss	Ort	Ortsteil	Gemeindeteil	Ort2	Längengrad	Breitengrad	Autokennzeichen
34131	BE	BE-WAL	Liège	Waremme	-	Fexhe-le-Haut-Clocher	Noville	-	-	5.3833333	50.6666667	-
34132	BE	BE-WAL	Namur	Virton	-	Fernelmont	Noville-les-Bois	-	-	4.9666667	50.55	-
34133	BE	BE-WAL	Namur	Virton	-	Eghezée	Noville-sur-Méhaigne	-	-	4.9	50.6166667	-
34134	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Maarkedal	Nukerke	-	-	3.5833333	50.8	-
34135	BE	BE-WAL	Hainaut	Charleroi	-	Pont-à-Celles	Obaix	-	-	4.35	50.5333333	-
34136	BE	BE-WAL	Liège	Tournai	-	Pecq	Obigies	-	-	3.35	50.6666667	-
34137	BE	BE-WAL	Hainaut	Mons	-	Mons	Obourg,Saint-Denis	Obourg	-	4	50.4666667	-
34138	BE	BE-WAL	Luxembourg	Neufchâteau	-	Libin	Ochamps	-	-	5.2833333	49.9333333	-
34139	BE	BE-WAL	Liège	Huy	-	Clavier	Ocquier	-	-	5.4	50.4	-
34140	BE	BE-WAL	Luxembourg	Marche-en-Famenne	-	Manhay	Odeigne	-	-	5.6833333	50.2666667	-
34141	BE	BE-WAL	Liège	Waremme	-	Crisnée	Odeur	-	-	5.4166667	50.7	-
34142	BE	BE-VLG	West-Vlaanderen	Brugge	-	Beernem	Oedelem	-	-	3.3333333	51.1666667	-
34143	BE	BE-VLG	West-Vlaanderen	Roeselare	-	Roeselare	Oekene	-	-	3.1666667	50.9166667	-
34144	BE	BE-VLG	Antwerpen	Antwerpen	-	Ranst	Oelegem	-	-	4.5833333	51.2166667	-
34145	BE	BE-VLG	West-Vlaanderen	Veurne	-	Alveringem	Oeren	-	-	2.7	51.0333333	-
34146	BE	BE-VLG	West-Vlaanderen	Tielt	-	Dentergem	Oeselgem	-	-	3.4333333	50.9333333	-
34147	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Gooik	Oetingen	-	-	4.0666667	50.7666667	-
34148	BE	BE-WAL	Hainaut	Ath	-	Frasnes-lez-Anvaing	Oeudeghien	-	-	3.7166667	50.6666667	-
34149	BE	BE-VLG	Antwerpen	Turnhout	-	Westerlo	Oevel	-	-	4.8833333	51.1333333	-
34150	BE	BE-WAL	Luxembourg	Neufchâteau	-	Paliseul	Offagne	-	-	5.1833333	49.8833333	-
34151	BE	BE-WAL	Hainaut	Soignies	-	Lessines	Ogy	-	-	3.7666667	50.7166667	-
34152	BE	BE-WAL	Brabant Wallon	Nivelles	-	Lasne	Ohain	-	-	4.4666667	50.7	-
34153	BE	BE-WAL	Namur	Virton	-	Ohey	Ohey	-	-	5.1333333	50.4333333	-
34154	BE	BE-WAL	Namur	Philippeville	-	Viroinval	Oignies-en-Thiérache	-	-	4.6333333	50.0166667	-
34155	BE	BE-WAL	Brabant Wallon	Nivelles	-	Tubize	Oisquercq	-	-	4.2166667	50.6666667	-
34156	BE	BE-WAL	Namur	Dinant	-	Bièvre	Oizy	-	-	5.0166667	49.9	-
34157	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Ninove	Okegem	-	-	4.05	50.85	-
34158	BE	BE-VLG	Antwerpen	Turnhout	-	Olen	-	-	-	4.85	51.15	-
34159	BE	BE-WAL	Liège	Waremme	-	Waremme	Oleye	-	-	5.2833333	50.7166667	-
34160	BE	BE-WAL	Hainaut	Soignies	-	Lessines	Ollignies	-	-	3.85	50.6833333	-
34161	BE	BE-WAL	Namur	Philippeville	-	Viroinval	Olloy-sur-Viroin	-	-	4.6	50.0666667	-
34162	BE	BE-VLG	Antwerpen	Turnhout	-	Balen	Olmen	-	-	5.1666667	51.15	-
34163	BE	BE-WAL	Liège	Virviers	-	Olne	-	-	-	5.75	50.5833333	-
34164	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Zulte	Olsene	-	-	3.4666667	50.9333333	-
34165	BE	BE-WAL	Liège	Waremme	-	Geer	Omal	-	-	5.2	50.65	-
34166	BE	BE-WAL	Liège	Huy	-	Amay	Ombret	-	-	5.3333333	50.55	-
34167	BE	BE-WAL	Namur	Philippeville	-	Philippeville	Omezée	-	-	4.7	50.2	-
34168	BE	BE-WAL	Luxembourg	Marche-en-Famenne	-	Marche-en-Famenne	On	-	-	5.2833333	50.1666667	-
34169	BE	BE-WAL	Namur	Dinant	-	Onhaye	Onhaye	-	-	4.8333333	50.25	-
34170	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Geraardsbergen	Onkerzele	-	-	3.9	50.7833333	-
34171	BE	BE-WAL	Hainaut	Mons	-	Honnelles	Onnezies	-	-	3.7	50.3666667	-
34172	BE	BE-WAL	Namur	Virton	-	Jemeppe-sur-Sambre	Onoz	-	-	4.6666667	50.4833333	-
34173	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Roosdaal	Onze-Lieve-Vrouw-Lombeek	-	-	4.1	50.8166667	-
34174	BE	BE-VLG	Antwerpen	Mechelen	-	Sint-Katelijne-Waver	Onze-Lieve-Vrouw-Waver	-	-	4.5666667	51.0666667	-
34175	BE	BE-VLG	West-Vlaanderen	Tielt	-	Wielsbeke	Ooigem	-	-	3.3333333	50.8833333	-
34176	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Wortegem-Petegem	Ooike	-	-	3.55	50.8666667	-
34177	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Oudenaarde	Ooike	-	-	3.6	50.85	-
34178	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Sint-Lievens-Houtem	Oombergen	-	-	3.84	50.91	-
34179	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Zottegem	Oombergen	-	-	3.8333333	50.9	-
34180	BE	BE-VLG	Vlaams Brabant	Leuven	-	Tienen	Oorbeek	-	-	4.9	50.8	-
34181	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Lede	Oordegem	-	-	3.9	50.95	-
34182	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Gent	Oostakker	-	-	3.7666667	51.1	-
34183	BE	BE-VLG	West-Vlaanderen	Veurne	-	Koksijde	Oostduinkerke	-	-	2.6833333	51.1166667	-
34184	BE	BE-VLG	Oost-Vlaanderen	Eeklo	-	Assenede	Oosteeklo	-	-	3.6833333	51.2	-
34185	BE	BE-VLG	West-Vlaanderen	Oostende	-	Oostende	Oostende	-	-	2.9166667	51.2166667	-
34186	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Oosterzele	Oosterzele	-	-	3.8	50.95	-
34187	BE	BE-VLG	Limburg	Hasselt	-	Ham	Oostham	-	-	5.1666667	51.1	-
34188	BE	BE-VLG	West-Vlaanderen	Brugge	-	Oostkamp	Oostkamp	-	-	3.2333333	51.15	-
34189	BE	BE-VLG	West-Vlaanderen	Brugge	-	Damme	Oostkerke	-	-	3.2833333	51.2833333	-
34190	BE	BE-VLG	West-Vlaanderen	Diksmuide	-	Diksmuide	Oostkerke	-	-	2.7833333	51.05	-
34191	BE	BE-VLG	Antwerpen	Antwerpen	-	Malle	Oostmalle	-	-	4.7333333	51.3	-
34192	BE	BE-VLG	West-Vlaanderen	Roeselare	-	Staden	Oostnieuwkerke	-	-	3.05	50.9333333	-
34193	BE	BE-VLG	West-Vlaanderen	Tielt	-	Oostrozebeke	-	-	-	3.3333333	50.9166667	-
34194	BE	BE-VLG	West-Vlaanderen	Leper	-	Vleteren	Oostvleteren	-	-	2.7333333	50.9333333	-
34195	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Zomergem	Oostwinkel	-	-	3.5166667	51.15	-
34196	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Brakel	Opbrakel	-	-	3.75	50.7833333	-
34197	BE	BE-VLG	Oost-Vlaanderen	Dendermonde	-	Buggenhout	Opdorp	-	-	4.2166667	51.0333333	-
34198	BE	BE-VLG	Limburg	Hasselt	-	Opglabbeek	-	-	-	5.5833333	51.05	-
34199	BE	BE-VLG	Limburg	Tongeren	-	Maasmechelen	Opgrimbie	-	-	5.6833333	50.9333333	-
34200	BE	BE-WAL	Brabant Wallon	Nivelles	-	Braine-l'Alleud	Ophain-Bois-Seigneur-Isaac	-	-	4.35	50.6666667	-
34201	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Geraardsbergen	Ophasselt	-	-	3.8833333	50.8166667	-
34202	BE	BE-VLG	Limburg	Tongeren	-	Heers	Opheers	-	-	5.2833333	50.7333333	-
34203	BE	BE-WAL	Namur	Philippeville	-	Florennes	Opheylissem	-	-	4.9833333	50.75	-
34204	BE	BE-VLG	Limburg	Maaseik	-	Kinrooi	Ophoven	-	-	5.8	51.1166667	-
34205	BE	BE-VLG	Limburg	Maaseik	-	Bree	Opitter	-	-	5.65	51.1166667	-
34206	BE	BE-VLG	Vlaams Brabant	Leuven	-	Tienen	Oplinter	-	-	4.9833333	50.8333333	-
34207	BE	BE-VLG	Limburg	Maaseik	-	Maaseik	Opoeteren	-	-	5.65	51.0666667	-
34208	BE	BE-WAL	Luxembourg	Neufchâteau	-	Paliseul	Opont	-	-	5.1166667	49.9333333	-
34209	BE	BE-WAL	Brabant Wallon	Nivelles	-	Incourt	Opprebais	-	-	4.8	50.6833333	-
34210	BE	BE-VLG	Antwerpen	Mechelen	-	Sint-Amands	Oppuurs	-	-	4.25	51.0666667	-
34211	BE	BE-VLG	Vlaams Brabant	Leuven	-	Bierbeek	Opvelp	-	-	4.8	50.8166667	-
34212	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Opwijk	Opwijk	-	-	4.1833333	50.9666667	-
34213	BE	BE-WAL	Brabant Wallon	Nivelles	-	Perwez	Orbais	-	-	4.7666667	50.6333333	-
34214	BE	BE-WAL	Namur	Dinant	-	Vresse-sur-Semois	Orchimont	-	-	4.9333333	49.9	-
34215	BE	BE-WAL	Liège	Tournai	-	Tournai	Orcq	-	-	3.3333333	50.6	-
34216	BE	BE-VLG	Limburg	Hasselt	-	Sint-Truiden	Ordingen	-	-	5.2166667	50.8166667	-
34217	BE	BE-WAL	Namur	Virton	-	Mettet	Oret	-	-	4.6166667	50.3	-
34218	BE	BE-WAL	Liège	Waremme	-	Oreye	Oreye	-	-	5.3666667	50.7333333	-
34219	BE	BE-WAL	Luxembourg	Neufchâteau	-	Bertrix	Orgeo	-	-	5.3	49.8333333	-
34220	BE	BE-WAL	Hainaut	Ath	-	Ath	Ormeignies	-	-	3.75	50.6	-
34221	BE	BE-WAL	Brabant Wallon	Nivelles	-	Nivelles	Orp-le-Grand	-	-	4.9833333	50.7	-
34222	BE	BE-WAL	Liège	Tournai	-	Mont-de-l'Enclus	Orroir	-	-	3.4666667	50.75	-
34223	BE	BE-VLG	Vlaams Brabant	Leuven	-	Linter	Orsmaal-Gussenhoven	-	-	5.0666667	50.8	-
34224	BE	BE-WAL	Luxembourg	Marche-en-Famenne	-	La Roche-en-Ardenne	Ortho	-	-	5.6166667	50.1333333	-
34225	BE	BE-WAL	Hainaut	Ath	-	Ath	Ostiches	-	-	3.7666667	50.6666667	-
34226	BE	BE-VLG	West-Vlaanderen	Kortrijk	-	Zwevegem	Otegem	-	-	3.4166667	50.8	-
34227	BE	BE-WAL	Liège	Huy	-	Burdinne	Oteppe	-	-	5.1333333	50.5833333	-
34228	BE	BE-WAL	Liège	Liège	-	Awans	Othée	-	-	5.45	50.7166667	-
34229	BE	BE-WAL	Liège	Waremme	-	Oreye	Otrange	-	-	5.3666667	50.7333333	-
34230	BE	BE-VLG	Vlaams Brabant	Leuven	-	Huldenberg	Ottenburg	-	-	4.6166667	50.75	-
34231	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Erpe-Mere	Ottergem	-	-	3.95	50.9333333	-
34232	BE	BE-WAL	Brabant Wallon	Nivelles	-	Ottignies-Louvain-la-Neuve	Ottignies	-	-	4.5666667	50.6666667	-
34233	BE	BE-VLG	Oost-Vlaanderen	Dendermonde	-	Dendermonde	Oudegem	-	-	4.0666667	51.0166667	-
34234	BE	BE-VLG	West-Vlaanderen	Diksmuide	-	Diksmuide	Oudekapelle	-	-	2.8	51.0166667	-
34235	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Oudenaarde	Oudenaarde	-	-	3.6	50.85	-
34236	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Sint-Pieters-Leeuw	Oudenaken	-	-	4.2	50.7833333	-
34237	BE	BE-VLG	West-Vlaanderen	Oostende	-	Oudenburg	Oudenburg	-	-	3	51.1833333	-
34239	BE	BE-VLG	Vlaams Brabant	Leuven	-	Oud-Heverlee	Oud-Heverlee	-	-	4.6666667	50.8333333	-
34240	BE	BE-VLG	Antwerpen	Turnhout	-	Oud-Turnhout	-	-	-	4.9833333	51.3166667	-
34241	BE	BE-WAL	Liège	Huy	-	Ouffet	Ouffet	-	-	5.4666667	50.4333333	-
34242	BE	BE-WAL	Liège	Liège	-	Seraing	Ougrée	-	-	5.5333333	50.6	-
34243	BE	BE-WAL	Liège	Liège	-	Oupeye	Oupeye	-	-	5.65	50.7	-
34244	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Ninove	Outer	-	-	3.9833333	50.8333333	-
34245	BE	BE-VLG	Vlaams Brabant	Leuven	-	Hoegaarden	Outgaarden	-	-	4.9166667	50.7666667	-
34246	BE	BE-WAL	Liège	Huy	-	Modave	Outrelouxhe	-	-	5.3333333	50.5	-
34247	BE	BE-VLG	West-Vlaanderen	Kortrijk	-	Avelgem	Outrijve	-	-	3.4166667	50.75	-
34248	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Zingem	Ouwegem	-	-	3.5833333	50.9166667	-
34249	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Geraardsbergen	Overboelare	-	-	3.85	50.75	-
34250	BE	BE-VLG	Vlaams Brabant	Leuven	-	Linter	Overhespen	-	-	5.0333333	50.8	-
34251	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Overijse	Overijse	-	-	4.5333333	50.7666667	-
34252	BE	BE-VLG	Oost-Vlaanderen	Dendermonde	-	Berlare	Overmere	-	-	3.95	51.05	-
34253	BE	BE-VLG	Limburg	Maaseik	-	Overpelt	-	-	-	5.4166667	51.2166667	-
34254	BE	BE-VLG	Limburg	Tongeren	-	Tongeren	Overrepen	-	-	5.4166667	50.8166667	-
34255	BE	BE-VLG	Vlaams Brabant	Leuven	-	Landen	Overwinden	-	-	5.05	50.75	-
34256	BE	BE-VLG	Limburg	Hasselt	-	Beringen	Paal	-	-	5.1833333	51.0333333	-
34257	BE	BE-WAL	Liège	Liège	-	Juprelle	Paifve	-	-	5.5166667	50.7333333	-
34258	BE	BE-WAL	Liège	Huy	-	Clavier	Pailhe	-	-	5.2833333	50.4333333	-
34259	BE	BE-WAL	Luxembourg	Neufchâteau	-	Paliseul	Paliseul	-	-	5.1333333	49.9	-
34260	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Roosdaal	Pamel	-	-	4.0666667	50.8333333	-
34261	BE	BE-WAL	Hainaut	Soignies	-	Lessines	Papignies	-	-	3.8166667	50.6833333	-
34262	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Brakel	Parike	-	-	3.8	50.7833333	-
34263	BE	BE-VLG	West-Vlaanderen	Leper	-	Zonnebeke	Passendale	-	-	3.0166667	50.9	-
34264	BE	BE-WAL	Namur	Dinant	-	Gedinne	Patignies	-	-	4.95	50	-
34265	BE	BE-WAL	Hainaut	Mons	-	Colfontaine	Pâturages	-	-	3.8666667	50.4	-
34266	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Zwalm	Paulatem	-	-	3.7	50.9	-
34267	BE	BE-WAL	Liège	Tournai	-	Pecq	Pecq	-	-	3.3333333	50.6833333	-
34268	BE	BE-VLG	Limburg	Maaseik	-	Peer	Peer	-	-	5.4666667	51.1333333	-
34269	BE	BE-WAL	Hainaut	Thuin	-	Estinnes	Peissant	-	-	4.1166667	50.35	-
34270	BE	BE-WAL	Liège	Waremme	-	Lincent	Pellaines	-	-	5.0166667	50.7166667	-
34271	BE	BE-VLG	Vlaams Brabant	Leuven	-	Lubbeek	Pellenberg	-	-	4.8	50.8666667	-
34272	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Pepingen	Pepingen	-	-	4.15	50.75	-
34273	BE	BE-WAL	Liège	Virviers	-	Pepinster	Pepinster	-	-	5.8166667	50.5666667	-
34274	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Steenokkerzeel	Perk	-	-	4.5	50.9333333	-
34275	BE	BE-WAL	Liège	Tournai	-	Antoing	Péronnes-lez-Antoing	-	-	3.4666667	50.56	-
34276	BE	BE-WAL	Hainaut	Thuin	-	Binche	Péronnes-lez-Binche	-	-	4.1333333	50.4333333	-
34277	BE	BE-WAL	Liège	Tournai	-	Péruwelz	Péruwelz	-	-	3.5833333	50.5166667	-
34278	BE	BE-VLG	West-Vlaanderen	Diksmuide	-	Diksmuide	Pervijze	-	-	2.7833333	51.0833333	-
34279	BE	BE-WAL	Brabant Wallon	Nivelles	-	Perwez	Perwez	-	-	4.8166667	50.6166667	-
34280	BE	BE-WAL	Namur	Virton	-	Ohey	Perwez	-	-	5.1666667	50.45	-
34281	BE	BE-WAL	Namur	Philippeville	-	Couvin	Pesche	-	-	4.45	50.05	-
34282	BE	BE-WAL	Namur	Dinant	-	Ciney	Pessoux	-	-	5.1666667	50.2833333	-
34283	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Deinze	Petegem-aan-de-Leie	-	-	3.55	50.8333333	-
34284	BE	BE-VLG	Oost-Vlaanderen	Oudenaarde	-	Wortegem-Petegem	Petegem-aan-de-Schelde	-	-	3.5333333	50.9666667	-
34285	BE	BE-WAL	Namur	Philippeville	-	Couvin	Petigny	-	-	4.5333333	50.0666667	-
34286	BE	BE-WAL	Namur	Philippeville	-	Couvin	Petite-Chapelle	-	-	4.5	49.9833333	-
34287	BE	BE-WAL	Hainaut	Soignies	-	Enghien	Petit-Enghien	-	-	4.0833333	50.6833333	-
34288	BE	BE-WAL	Namur	Dinant	-	Bièvre	Petit-Fays	-	-	4.9666667	49.9	-
34289	BE	BE-WAL	Liège	Waremme	-	Hannut	Petit-Hallet	-	-	5.0166667	50.6833333	-
34290	BE	BE-WAL	Liège	Virviers	-	Verviers	Petit-Rechain	-	-	5.8333333	50.6166667	-
34291	BE	BE-WAL	Hainaut	Soignies	-	Braine-le-Comte	Petit-Roeulx-lez-Braine	-	-	4.0833333	50.6333333	-
34292	BE	BE-WAL	Hainaut	Charleroi	-	Seneffe	Petit-Roeulx-lez-Nivelles	-	-	4.3	50.55	-
34293	BE	BE-WAL	Luxembourg	Bastogne	-	Vielsalm	Petit-Thier	-	-	5.9677778	50.3086111	-
34294	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Vilvoorde	Peutie	-	-	4.45	50.9333333	-
34295	BE	BE-WAL	Namur	Philippeville	-	Philippeville	Philippeville	-	-	4.5333333	50.2	-
34296	BE	BE-WAL	Hainaut	Charleroi	-	Chapelle-lez-Herlaimont	Piéton	-	-	4.2833333	50.4333333	-
34297	BE	BE-WAL	Brabant Wallon	Nivelles	-	Jodoigne	Piétrain	-	-	4.9166667	50.7333333	-
34298	BE	BE-WAL	Brabant Wallon	Nivelles	-	Incourt	Piètrebais	-	-	4.75	50.7333333	-
34299	BE	BE-WAL	Liège	Tournai	-	Leuze-en-Hainaut	Pipaix	-	-	3.5666667	50.65	-
34300	BE	BE-VLG	Limburg	Tongeren	-	Tongeren	Piringen	-	-	5.4	50.7833333	-
34301	BE	BE-WAL	Hainaut	Charleroi	-	Farciennes	Pironchamps	-	-	4.5166667	50.4166667	-
34302	BE	BE-VLG	West-Vlaanderen	Tielt	-	Pittem	Pittem	-	-	3.2666667	51	-
34303	BE	BE-WAL	Liège	Liège	-	Neupré	Plainevaux	-	-	5.5333333	50.55	-
34304	BE	BE-WAL	Brabant Wallon	Nivelles	-	Lasne	Plancenoit	-	-	4.4333333	50.6666667	-
34305	BE	BE-WAL	Hainaut	Mouscron	-	Comines-Warneton	Ploegsteert	-	-	2.8833333	50.7166667	-
34306	BE	BE-WAL	Liège	Virviers	-	Plombières	Plombières	-	-	5.95	50.7333333	-
34307	BE	BE-VLG	Antwerpen	Turnhout	-	Lille	Poederlee	-	-	4.8166667	51.2333333	-
34308	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Zelzate	Poeke	-	-	3.4333333	51.05	-
34309	BE	BE-VLG	West-Vlaanderen	Leper	-	Langemark-Poelkapelle	Poelkapelle	-	-	2.95	50.9166667	-
34310	BE	BE-VLG	Oost-Vlaanderen	Gent	-	Nevele	Poesele	-	-	3.5166667	51.0333333	-
34311	BE	BE-VLG	Oost-Vlaanderen	Aalst	-	Ninove	Pollare	-	-	3.9833333	50.8166667	-
34312	BE	BE-WAL	Liège	Virviers	-	Verviers	Polleur	-	-	5.8833333	50.5333333	-
34313	BE	BE-WAL	Liège	Virviers	-	Theux	Polleur	-	-	5.8833333	50.5333333	-
34314	BE	BE-VLG	West-Vlaanderen	Diksmuide	-	Lo-Reninge	Pollinkhove	-	-	2.7333333	50.9666667	-
34315	BE	BE-WAL	Hainaut	Ath	-	Bernissart	Pommeroeul	-	-	3.7	50.45	-
34316	BE	BE-WAL	Namur	Dinant	-	Beauraing	Pondrôme	-	-	5.0166667	50.1	-
34317	BE	BE-WAL	Hainaut	Charleroi	-	Pont-à-Celles	Pont-à-Celles	-	-	4.35	50.5	-
34318	BE	BE-WAL	Hainaut	Charleroi	-	Aiseau-Presles	Pont-de-Loup	-	-	4.5333333	50.4166667	-
34319	BE	BE-WAL	Namur	Virton	-	Fernelmont	Pontillas	-	-	5	50.55	-
34320	BE	BE-VLG	West-Vlaanderen	Leper	-	Poperinge	Poperinge	-	-	2.7166667	50.85	-
34321	BE	BE-VLG	Antwerpen	Turnhout	-	Ravels	Poppel	-	-	5.0333333	51.45	-
34322	BE	BE-WAL	Liège	Tournai	-	Celles	Popuelles	-	-	3.5166667	50.6666667	-
34323	BE	BE-WAL	Luxembourg	Neufchâteau	-	Daverdisse	Porcheresse	-	-	5.0833333	49.9833333	-
34324	BE	BE-WAL	Namur	Dinant	-	Havelange	Porcheresse	-	-	5.25	50.35	-
34325	BE	BE-WAL	Liège	Tournai	-	Celles	Pottes	-	-	3.4	50.7333333	-
34326	BE	BE-WAL	Liège	Waremme	-	Hannut	Poucet	-	-	5.1166667	50.6833333	-
34327	BE	BE-WAL	Liège	Liège	-	Comblain-au-Pont	Poulseur	-	-	5.5833333	50.5166667	-
34328	BE	BE-WAL	Luxembourg	Neufchâteau	-	Bouillon	Poupehan	-	-	5	49.8166667	-
34329	BE	BE-WAL	Liège	Waremme	-	Remicourt	Pousset	-	-	5.3	50.7	-
34330	BE	BE-WAL	Namur	Philippeville	-	Couvin	Presgaux	-	-	4.4166667	50.0333333	-
34331	BE	BE-WAL	Hainaut	Charleroi	-	Aiseau-Presles	Presles	-	-	4.5833333	50.3833333	-
34332	BE	BE-WAL	Namur	Virton	-	Profondeville	Profondeville	-	-	4.8666667	50.3833333	-
34333	BE	BE-VLG	West-Vlaanderen	Leper	-	Poperinge	Proven	-	-	2.65	50.8833333	-
34334	BE	BE-WAL	Namur	Philippeville	-	Walcourt	Pry	-	-	4.4333333	50.2666667	-
34335	BE	BE-VLG	Antwerpen	Antwerpen	-	Zandhoven	Pulderbos	-	-	4.6833333	51.2166667	-
34336	BE	BE-VLG	Antwerpen	Antwerpen	-	Zandhoven	Pulle	-	-	4.7	51.2	-
34337	BE	BE-WAL	Namur	Dinant	-	Yvoir	Purnode	-	-	4.95	50.3166667	-
34338	BE	BE-WAL	Namur	Dinant	-	Vresse-sur-Semois	Pussemange	-	-	4.8666667	49.8166667	-
34339	BE	BE-VLG	Antwerpen	Mechelen	-	Putte	Putte	-	-	4.6166667	51.0666667	-
34340	BE	BE-VLG	Antwerpen	Mechelen	-	Puurs	Puurs	-	-	4.2833333	51.0833333	-
34341	BE	BE-WAL	Hainaut	Mons	-	Quaregnon	Quaregnon	-	-	3.85	50.4333333	-
34342	BE	BE-WAL	Liège	Tournai	-	Tournai	Quartes	-	-	3.5	50.65	-
34343	BE	BE-WAL	Brabant Wallon	Nivelles	-	Rebecq	Quenast	-	-	4.15	50.6666667	-
34344	BE	BE-WAL	Liège	Liège	-	Beyne-Heusay	Queue-du-Bois	-	-	5.6833333	50.6333333	-
34345	BE	BE-WAL	Hainaut	Ath	-	Beloeil	Quevaucamps	-	-	3.6666667	50.5166667	-
34346	BE	BE-WAL	Hainaut	Mons	-	Quévy	Quévy-le-Grand	-	-	3.95	50.35	-
34347	BE	BE-WAL	Hainaut	Mons	-	Quévy	Quévy-le-Petit	-	-	3.9333333	50.3666667	-
34348	BE	BE-WAL	Hainaut	Mons	-	Quiévrain	Quiévrain	-	-	3.6833333	50.4	-
34349	BE	BE-WAL	Luxembourg	Arlon	-	Aubange	Rachecourt	-	-	5.7333333	49.6	-
34350	BE	BE-WAL	Liège	Waremme	-	Lincent	Racour	-	-	5.0333333	50.7333333	-
34351	BE	BE-WAL	Liège	Virviers	-	Raeren	Raeren	-	-	6.1166667	50.6833333	-
34352	BE	BE-WAL	Hainaut	Thuin	-	Thuin	Ragnies	-	-	4.2666667	50.3	-
34353	BE	BE-WAL	Liège	Virviers	-	Stoumont	Rahier	-	-	5.7833333	50.3833333	-
34354	BE	BE-WAL	Hainaut	Ath	-	Beloeil	Ramegnies	-	-	3.6333333	50.55	-
34355	BE	BE-WAL	Liège	Tournai	-	Tournai	Ramegnies-Chin	-	-	3.3166667	50.65	-
34356	BE	BE-WAL	Liège	Huy	-	Tinlot	Ramelot	-	-	5.3333333	50.4666667	-
34357	BE	BE-WAL	Brabant Wallon	Nivelles	-	Ramillies	-	-	-	4.8875	50.6541666	-
34358	BE	BE-VLG	Vlaams Brabant	Halle-Vilvoorde	-	Kapelle-op-den-Bos	Ramsdonk	-	-	4.3333333	51.0166667	-
34359	BE	BE-VLG	Antwerpen	Turnhout	-	Herselt	Ramsel	-	-	4.8166667	51.0333333	-
34360	BE	BE-VLG	West-Vlaanderen	Brugge	-	Knokke-Heist	Ramskapelle	-	-	3.25	51.3166667	-
34361	BE	BE-VLG	West-Vlaanderen	Veurne	-	Nieuwpoort	Ramskapelle	-	-	2.7666667	51.1166667	-
34362	BE	BE-WAL	Hainaut	Thuin	-	Sivry-Rance	Rance	-	-	4.2666667	50.15	-
34363	BE	BE-WAL	Hainaut	Charleroi	-	Charleroi	Ransart	-	-	4.4666667	50.4666667	-
34364	BE	BE-VLG	Vlaams Brabant	Leuven	-	Kortenaken	Ransberg	-	-	5.05	50.8833333	-
34365	BE	BE-VLG	Antwerpen	Antwerpen	-	Ranst	Ranst	-	-	4.55	51.2	-
34366	BE	BE-VLG	Antwerpen	Turnhout	-	Ravels	Ravels	-	-	5	51.3666667	-
34367	BE	BE-WAL	Hainaut	Ath	-	Ath	Rebaix	-	-	3.7833333	50.65	-
34368	BE	BE-WAL	Brabant Wallon	Nivelles	-	Rebecq	Rebecq	-	-	4.1333333	50.6666667	-
34369	BE	BE-WAL	Liège	Virviers	-	Sankt Vith	Recht	-	-	6.0438889	50.3361111	-
34370	BE	BE-WAL	Luxembourg	Neufchâteau	-	Libramont-Chevigny	Recogne	-	-	5.3666667	49.9166667	-
34371	BE	BE-WAL	Luxembourg	Neufchâteau	-	Libin	Redu	-	-	5.1666667	50	-
34372	BE	BE-VLG	Antwerpen	Antwerpen	-	Rumst	Reet	-	-	4.4166667	51.1	-
